name,ppId,averageRating,reviewCount,currentMin,currentMax,originalMin,originalMax,priceType,preOrder,boostedPP,customerFavourite,marketingLabel,mapPrice,originalPriceLabel,sephoraIn,showComparison,bulletedCopyAttrs,minSavePrice,maxSavePrice,currentPriceLabel,truckItemIn,ecoRebate,skuId,currencyCode,brand,skuSwatch,pdpUrl,availabilityStatus,bundleStatusBadge,subDivision,enableMiniPDP,bundleIndicator,appendSKUId,firstActivationDate,imagesInfo.thumbnailImageId,imagesInfo.altThumbnailImageId,videoId,ppShotType,upperLeftBadge,bottomBadges,promotionMessages,product_url,date_scraped,search_term
Ariana Grande Moonlight Eau De Parfum,ppr5008263867,,,57.6,57.6,72.0,72.0,SALE,False,False,False,LIMITED TIME SPECIAL!,False,original,False,True,"['Fragrance Family: Amber', 'Fluid Ounces: 3.4 oz.', 'Formulation: Spray', 'Fragrance Concentration: Eau De Parfum', 'Cbd: No']",20.0,20.0,SALE,False,False,91501800018,USD,ariana grande,"[{'colorName': '3 4 Oz', 'swatchImageId': 'DP0715202207124722S.tif', 'colorizedImageId': 'DP0715202207124620M.tif', 'colorSeqNum': 1, 'skuId': '91501800018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0715202207124518M.tif', 'colorSeq': 0}]}]",/p/ariana-grande-moonlight-eau-de-parfum/ppr5008263867?pTmplType=beauty&searchTerm=fragrances&geoZip=55057,"[{'message': '<span>FREE</span> Same Day Pickup', 'icon': 'check', 'findAStore': True}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,915,True,False,False,2022-07-12T11:47:37,DP0715202207124620M.tif,DP1113202409194621M.tif,,PPA,,,,https://www.jcpenney.com/p/ariana-grande-moonlight-eau-de-parfum/ppr5008263867?pTmplType=beauty&searchTerm=fragrances&geoZip=55057,20251224,fragrances
JIMMY CHOO L'Eau Eau De Toilette,ppr5008155955,,,100.0,100.0,125.0,125.0,SALE,False,False,False,LIMITED TIME SPECIAL!,False,original,False,True,"['Features: Cruelty Free', 'Fragrance Family: Floral', 'Fluid Ounces: 3 oz.', 'Ingredients: Aluminum Free, Sulfate-Free', 'Formulation: Spray']",20.0,20.0,SALE,False,False,91504110018,USD,jimmy choo,"[{'colorName': '3 Oz', 'swatchImageId': 'DP1126202407442837S.tif', 'colorizedImageId': 'DP1126202407442634M.tif', 'colorSeqNum': 1, 'skuId': '91504110018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP1126202407442735M.tif', 'colorSeq': 0}, {'imgId': 'DP1126202407442532M.tif', 'colorSeq': 1}, {'imgId': 'DP0820202407392463M.tif', 'colorSeq': 2}]}]",/p/jimmy-choo-leau-eau-de-toilette/ppr5008155955?pTmplType=beauty&searchTerm=fragrances&geoZip=55057,"[{'message': '<span>FREE</span> Same Day Pickup', 'icon': 'check', 'findAStore': True}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,915,True,False,False,2022-10-21T10:21:43,DP1126202407442634M.tif,DP1126202407442735M.tif,,,,,,https://www.jcpenney.com/p/jimmy-choo-leau-eau-de-toilette/ppr5008155955?pTmplType=beauty&searchTerm=fragrances&geoZip=55057,20251224,fragrances
Kenneth Cole Black Eau De Toilette,ppr5008249610,4.7432,222.0,39.6,39.6,49.5,49.5,SALE,False,False,False,LIMITED TIME SPECIAL!,False,original,False,True,"['Fragrance Family: Warm & Spicy', 'Fluid Ounces: 3.4 oz.', 'Formulation: Spray', 'Fragrance Concentration: Eau De Toilette', 'Cbd: No']",20.0,20.0,SALE,False,False,91509520018,USD,kenneth cole,"[{'colorName': '3 4 Oz', 'swatchImageId': 'DP0811202207125435S.tif', 'colorizedImageId': 'DP0530202207023789M.tif', 'colorSeqNum': 1, 'skuId': '91509520018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0530202207023790M.tif', 'colorSeq': 0}, {'imgId': 'DP0530202207023792M.tif', 'colorSeq': 1}]}]",/p/kenneth-cole-black-eau-de-toilette/ppr5008249610?pTmplType=beauty&searchTerm=fragrances&geoZip=55057,"[{'message': 'Unavailable for Pickup', 'icon': 'cross'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,915,True,False,False,2022-06-27T19:03:49,DP0530202207023789M.tif,DP1113202409191465M.tif,,PPA,,,,https://www.jcpenney.com/p/kenneth-cole-black-eau-de-toilette/ppr5008249610?pTmplType=beauty&searchTerm=fragrances&geoZip=55057,20251224,fragrances
Kate Spade Cherie Eau De Parfum 3-Pc Gift Set ($135 Value),ppr5008543677,5.0,1.0,76.0,76.0,95.0,95.0,SALE,False,False,False,LIMITED TIME SPECIAL!,False,original,False,True,"['# Pieces In Set: 3', 'Included: 1 Eau De Parfums, 1 Body Lotion(s), 1 Travel Sprays', 'Fragrance Family: Floral', 'Fluid Ounces: 6.8 oz.', 'Formulation: Liquid']",20.0,20.0,SALE,False,False,91530860018,USD,kate spade,"[{'colorName': '6 8 Oz', 'swatchImageId': 'DP0522202507120931S.tif', 'colorizedImageId': 'DP0522202507120723M.tif', 'colorSeqNum': 1, 'skuId': '91530860018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0522202507120827M.tif', 'colorSeq': 0}, {'imgId': 'DP0915202515084235M.tif', 'colorSeq': 1}, {'imgId': 'DP0915202515084339M.tif', 'colorSeq': 2}]}]",/p/kate-spade-cherie-eau-de-parfum-3-pc-gift-set-135-value/ppr5008543677?pTmplType=beauty&searchTerm=fragrances&geoZip=55057,"[{'message': '<span>FREE</span> Same Day Pickup', 'icon': 'check', 'findAStore': True}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,915,True,False,False,2025-08-22T16:02:47,DP0522202507120723M.tif,DP0522202507120827M.tif,,,,,,https://www.jcpenney.com/p/kate-spade-cherie-eau-de-parfum-3-pc-gift-set-135-value/ppr5008543677?pTmplType=beauty&searchTerm=fragrances&geoZip=55057,20251224,fragrances
Coach Siganture Eau De Parfum,ppr5008264130,4.0,4.0,36.0,55.2,45.0,69.0,SALE,False,False,False,LIMITED TIME SPECIAL!,False,original,False,True,"['Features: Cruelty Free', 'Fragrance Family: Floral', 'Fluid Ounces: 3.4 oz.', 'Ingredients: Aluminum Free, Sulfate-Free', 'Formulation: Spray']",20.0,20.0,SALE,False,False,91510280018,USD,coach,"[{'colorName': '3 4 Oz', 'swatchImageId': 'DP0801202207375231S.tif', 'colorizedImageId': 'DP0801202207375129M.tif', 'colorSeqNum': 1, 'skuId': '91510280018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP1218202407174039M.tif', 'colorSeq': 0}]}, {'colorName': '1 Oz', 'swatchImageId': 'DP0801202207375435S.tif', 'colorizedImageId': 'DP0801202207375333M.tif', 'colorSeqNum': 2, 'skuId': '91510290018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP1218202407174141M.tif', 'colorSeq': 0}]}]",/p/coach-siganture-eau-de-parfum/ppr5008264130?pTmplType=beauty&searchTerm=fragrances&geoZip=55057,"[{'message': 'Unavailable for Pickup', 'icon': 'cross'}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,915,True,False,False,2022-09-09T16:02:37,DP0801202207375129M.tif,DP1113202409195055M.tif,,PPA,,,,https://www.jcpenney.com/p/coach-siganture-eau-de-parfum/ppr5008264130?pTmplType=beauty&searchTerm=fragrances&geoZip=55057,20251224,fragrances
Nautica Blue Eau De Toilette,ppr5008152883,4.4145,263.0,29.59,29.59,36.99,36.99,SALE,False,False,False,LIMITED TIME SPECIAL!,False,original,False,True,"['Features: Vegan', 'Fragrance Family: Fresh', 'Fluid Ounces: 1.6 oz.', 'Formulation: Spray, Liquid', 'Fragrance Concentration: Eau De Toilette']",20.0,20.0,SALE,False,False,91502260018,USD,nautica,"[{'colorName': '1 6 Oz', 'swatchImageId': 'DP0221202215003208S.tif', 'colorizedImageId': 'DP1125202411012861M.tif', 'colorSeqNum': 1, 'skuId': '91502260018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0823202115023080M.tif', 'colorSeq': 0}, {'imgId': 'DP1218202407173631M.tif', 'colorSeq': 1}]}]",/p/nautica-blue-eau-de-toilette/ppr5008152883?pTmplType=beauty&searchTerm=fragrances&geoZip=55057,"[{'message': '<span>FREE</span> Same Day Pickup', 'icon': 'check', 'findAStore': True}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,915,True,False,False,2021-10-18T04:24:31,DP1125202411012861M.tif,DP1113202407374974M.tif,,PPA,,,,https://www.jcpenney.com/p/nautica-blue-eau-de-toilette/ppr5008152883?pTmplType=beauty&searchTerm=fragrances&geoZip=55057,20251224,fragrances
Mercedes-Benz Ultimate Eau De Parfum For Men,ppr5008266265,5.0,2.0,51.2,85.6,64.0,107.0,SALE,False,False,False,LIMITED TIME SPECIAL!,False,original,False,True,"['Fragrance Family: Woody & Earthy', 'Fluid Ounces: 2.5 oz.', 'Formulation: Spray', 'Fragrance Concentration: Eau De Parfum', 'Cbd: No']",20.0,20.0,SALE,False,False,91510570018,USD,mercedes-benz,"[{'colorName': '2 5 Oz', 'swatchImageId': 'DP0826202207470109S.tif', 'colorizedImageId': 'DP0826202207470004M.tif', 'colorSeqNum': 1, 'skuId': '91510570018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0826202207465899M.tif', 'colorSeq': 0}, {'imgId': 'DP0826202207470425M.tif', 'colorSeq': 1}, {'imgId': 'DP0826202207470319M.tif', 'colorSeq': 2}]}, {'colorName': '1 3 Oz', 'swatchImageId': 'DP0826202207465373S.tif', 'colorizedImageId': 'DP0826202207465269M.tif', 'colorSeqNum': 2, 'skuId': '91510560018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0826202207465162M.tif', 'colorSeq': 0}, {'imgId': 'DP0826202207465689M.tif', 'colorSeq': 1}, {'imgId': 'DP0826202207465582M.tif', 'colorSeq': 2}]}, {'colorName': '4 Oz', 'swatchImageId': 'DP0826202207470847S.tif', 'colorizedImageId': 'DP0826202207470739M.tif', 'colorSeqNum': 3, 'skuId': '91510580018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0826202207470634M.tif', 'colorSeq': 0}, {'imgId': 'DP0826202207471161M.tif', 'colorSeq': 1}, {'imgId': 'DP0826202207471056M.tif', 'colorSeq': 2}]}]",/p/mercedes-benz-ultimate-eau-de-parfum-for-men/ppr5008266265?pTmplType=beauty&searchTerm=fragrances&geoZip=55057,"[{'message': '<span>FREE</span> Same Day Pickup', 'icon': 'check', 'findAStore': True}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,915,True,False,False,2023-03-14T11:02:35,DP0826202207470004M.tif,DP0826202207465899M.tif,,,,,,https://www.jcpenney.com/p/mercedes-benz-ultimate-eau-de-parfum-for-men/ppr5008266265?pTmplType=beauty&searchTerm=fragrances&geoZip=55057,20251224,fragrances
Ralph Lauren Polo Red Eau De Parfum,ppr5008397222,4.522,1979.0,104.0,104.0,130.0,130.0,SALE,False,False,False,LIMITED TIME SPECIAL!,False,original,False,True,"['Fragrance Family: Fresh', 'Fluid Ounces: 4.2 oz.', 'Formulation: Spray', 'Fragrance Concentration: Eau De Parfum', 'Cbd: No']",20.0,20.0,SALE,False,False,91522410018,USD,ralph lauren,"[{'colorName': '4 2 Oz', 'swatchImageId': 'DP1202202407034410S.tif', 'colorizedImageId': 'DP1202202407034207M.tif', 'colorSeqNum': 1, 'skuId': '91522410018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP1202202407034309M.tif', 'colorSeq': 0}, {'imgId': 'DP1202202407034106M.tif', 'colorSeq': 1}, {'imgId': 'DP1202202407034715M.tif', 'colorSeq': 2}]}]",/p/ralph-lauren-polo-red-eau-de-parfum/ppr5008397222?pTmplType=beauty&searchTerm=fragrances&geoZip=55057,"[{'message': '<span>FREE</span> Same Day Pickup', 'icon': 'check', 'findAStore': True}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,915,True,False,False,2023-11-03T22:03:54,DP1202202407034207M.tif,DP1202202407034309M.tif,,,"[{'name': 'Few Left', 'priority': 1, 'urlParam': 'fewleft'}]",,,https://www.jcpenney.com/p/ralph-lauren-polo-red-eau-de-parfum/ppr5008397222?pTmplType=beauty&searchTerm=fragrances&geoZip=55057,20251224,fragrances
"Tommy Bahama Maritime Journey For Him Eau De Cologne, 2.5 Oz",ppr5008249165,,,56.0,56.0,70.0,70.0,SALE,False,False,False,LIMITED TIME SPECIAL!,False,original,False,True,"['Fragrance Family: Fresh', 'Fluid Ounces: 2.5 oz.', 'Formulation: Spray', 'Fragrance Concentration: Eau De Cologne', 'Cbd: No']",20.0,20.0,SALE,False,False,91509380018,USD,tommy bahama,"[{'colorName': '2 5 Oz', 'swatchImageId': 'DP0811202209175787S.tif', 'colorizedImageId': 'DP0530202207023720M.tif', 'colorSeqNum': 1, 'skuId': '91509380018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0530202207023719M.tif', 'colorSeq': 0}, {'imgId': 'DP0530202207023717M.tif', 'colorSeq': 1}]}]",/p/tommy-bahama-maritime-journey-for-him-eau-de-cologne-25-oz/ppr5008249165?pTmplType=beauty&searchTerm=fragrances&geoZip=55057,"[{'message': '<span>FREE</span> Same Day Pickup', 'icon': 'check', 'findAStore': True}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,915,True,False,False,2022-06-27T18:01:52,DP0530202207023720M.tif,DP1113202409190551M.tif,,PPA,,,,https://www.jcpenney.com/p/tommy-bahama-maritime-journey-for-him-eau-de-cologne-25-oz/ppr5008249165?pTmplType=beauty&searchTerm=fragrances&geoZip=55057,20251224,fragrances
Rabanne Phantom for Men Eau de Parfum,ppr5008530552,,,129.6,129.6,162.0,162.0,SALE,False,False,False,LIMITED TIME SPECIAL!,False,original,False,True,"['Fragrance Family: Floral', 'Fluid Ounces: 3.4 oz.', 'Formulation: Spray', 'Fragrance Concentration: Extrait De Parfum', 'Cbd: No']",20.0,20.0,SALE,False,False,91530060018,USD,rabanne,"[{'colorName': '3 4 Oz', 'swatchImageId': 'DP0603202509072508S.tif', 'colorizedImageId': 'DP0603202509072300M.tif', 'colorSeqNum': 1, 'skuId': '91530060018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0603202509072405M.tif', 'colorSeq': 0}, {'imgId': 'DP0603202509072197M.tif', 'colorSeq': 1}]}]",/p/rabanne-phantom-for-men-eau-de-parfum/ppr5008530552?pTmplType=beauty&searchTerm=fragrances&geoZip=55057,"[{'message': '<span>FREE</span> Same Day Pickup', 'icon': 'check', 'findAStore': True}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,915,True,False,False,2025-08-07T12:03:25,DP0603202509072300M.tif,DP0603202509072405M.tif,,,,,,https://www.jcpenney.com/p/rabanne-phantom-for-men-eau-de-parfum/ppr5008530552?pTmplType=beauty&searchTerm=fragrances&geoZip=55057,20251224,fragrances
JENNIFER LOPEZ Promise 1 Oz Eau De Parfum 2-Pc Gift Set ($53 Value),ppr5008381758,5.0,3.0,27.3,27.3,39.0,39.0,SALE,False,False,False,,False,original,False,True,"['# Pieces In Set: 2', 'Included: 1 Body Lotion(s), 1 Eau De Parfums', 'Fragrance Family: Floral', 'Formulation: Spray', 'Fragrance Concentration: Eau De Parfum']",30.0,30.0,SALE,False,False,91521010018,USD,jennifer lopez,"[{'colorName': '1 Oz', 'swatchImageId': 'DP0731202307245531S.tif', 'colorizedImageId': 'DP0731202307245325M.tif', 'colorSeqNum': 1, 'skuId': '91521010018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0924202407294750M.tif', 'colorSeq': 0}, {'imgId': 'DP0924202407294648M.tif', 'colorSeq': 1}, {'imgId': 'DP0924202407294547M.tif', 'colorSeq': 2}]}]",/p/jennifer-lopez-promise-1-oz-eau-de-parfum-2-pc-gift-set-53-value/ppr5008381758?pTmplType=beauty&searchTerm=fragrances&geoZip=55057,"[{'message': '<span>FREE</span> Same Day Pickup', 'icon': 'check', 'findAStore': True}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,915,True,False,False,2023-09-12T19:03:48,DP0731202307245325M.tif,DP1113202411091404M.tif,9152102A_V_SA - video,PPA,,,,https://www.jcpenney.com/p/jennifer-lopez-promise-1-oz-eau-de-parfum-2-pc-gift-set-53-value/ppr5008381758?pTmplType=beauty&searchTerm=fragrances&geoZip=55057,20251224,fragrances
Coach Blue Eau De Toilette,ppr5008156766,4.8333,120.0,89.6,89.6,112.0,112.0,SALE,False,False,False,LIMITED TIME SPECIAL!,False,original,False,True,"['Features: Cruelty Free, Vegan', 'Fragrance Family: Woody & Earthy', 'Fluid Ounces: 3.3 oz.', 'Ingredients: Sulfate-Free, Aluminum Free', 'Formulation: Spray']",20.0,20.0,SALE,False,False,91505120018,USD,coach,"[{'colorName': 'Blue', 'swatchImageId': 'DP1126202407451209S.tif', 'colorizedImageId': 'DP1126202407450803M.tif', 'colorSeqNum': 1, 'skuId': '91505120018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP1126202407451006M.tif', 'colorSeq': 0}, {'imgId': 'DP1126202407450700M.tif', 'colorSeq': 1}, {'imgId': 'DP1126202407450599M.tif', 'colorSeq': 2}]}]",/p/coach-blue-eau-de-toilette/ppr5008156766?pTmplType=beauty&searchTerm=fragrances&geoZip=55057,"[{'message': '<span>FREE</span> Same Day Pickup', 'icon': 'check', 'findAStore': True}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,915,True,False,False,2022-10-25T22:05:08,DP1126202407450803M.tif,DP1113202407384055M.tif,,PPA,,,,https://www.jcpenney.com/p/coach-blue-eau-de-toilette/ppr5008156766?pTmplType=beauty&searchTerm=fragrances&geoZip=55057,20251224,fragrances
"JIMMY CHOO Man Ice Eau De Toilette, 1.7 Oz",ppr5008265050,4.0,2.0,73.6,73.6,92.0,92.0,SALE,False,False,False,LIMITED TIME SPECIAL!,False,original,False,True,"['Fragrance Family: Fresh', 'Fluid Ounces: 1.7 oz.', 'Formulation: Spray', 'Fragrance Concentration: Eau De Toilette', 'Cbd: No']",20.0,20.0,SALE,False,False,91510450018,USD,jimmy choo,"[{'colorName': '1 7 Oz', 'swatchImageId': 'DP0801202207382107S.tif', 'colorizedImageId': 'DP0801202207382004M.tif', 'colorSeqNum': 1, 'skuId': '91510450018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP1027202415003636M.tif', 'colorSeq': 0}, {'imgId': 'DP1217202409081406M.tif', 'colorSeq': 1}]}]",/p/jimmy-choo-man-ice-eau-de-toilette-17-oz/ppr5008265050?pTmplType=beauty&searchTerm=fragrances&geoZip=55057,"[{'message': '<span>FREE</span> Same Day Pickup', 'icon': 'check', 'findAStore': True}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,915,True,False,False,2022-08-31T16:24:49,DP0801202207382004M.tif,DP1027202415003636M.tif,,,,,,https://www.jcpenney.com/p/jimmy-choo-man-ice-eau-de-toilette-17-oz/ppr5008265050?pTmplType=beauty&searchTerm=fragrances&geoZip=55057,20251224,fragrances
Versace Dylan Turquoise Pour Femme Eau De Toilette,ppr5008453335,5.0,1.0,73.6,92.0,92.0,115.0,SALE,False,False,False,LIMITED TIME SPECIAL!,False,original,False,True,"['Fragrance Family: Floral', 'Fluid Ounces: 3.4 oz.', 'Formulation: Spray', 'Fragrance Concentration: Eau De Toilette', 'Cbd: No']",20.0,20.0,SALE,False,False,91526750018,USD,versace,"[{'colorName': '3 4 Oz', 'swatchImageId': 'DP0626202417040968S.tif', 'colorizedImageId': 'DP0717202415014390M.tif', 'colorSeqNum': 1, 'skuId': '91526750018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0717202415014185M.tif', 'colorSeq': 0}, {'imgId': 'DP0717202415014287M.tif', 'colorSeq': 1}, {'imgId': 'DP0626202417040663M.tif', 'colorSeq': 2}]}, {'colorName': '1 7 Oz', 'swatchImageId': 'DP0626202417040561S.tif', 'colorizedImageId': 'DP0717202415014084M.tif', 'colorSeqNum': 2, 'skuId': '91526740018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0717202415013880M.tif', 'colorSeq': 0}, {'imgId': 'DP0717202415013982M.tif', 'colorSeq': 1}, {'imgId': 'DP0626202417040254M.tif', 'colorSeq': 2}]}]",/p/versace-dylan-turquoise-pour-femme-eau-de-toilette/ppr5008453335?pTmplType=beauty&searchTerm=fragrances&geoZip=55057,"[{'message': '<span>FREE</span> Same Day Pickup', 'icon': 'check', 'findAStore': True}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,915,True,False,False,2024-06-10T22:02:10,DP0717202415014390M.tif,DP1113202413014526M.tif,,PPA,,,,https://www.jcpenney.com/p/versace-dylan-turquoise-pour-femme-eau-de-toilette/ppr5008453335?pTmplType=beauty&searchTerm=fragrances&geoZip=55057,20251224,fragrances
Stetson Legend Cologne,ppr5008415693,5.0,2.0,31.99,31.99,39.99,39.99,SALE,False,False,False,LIMITED TIME SPECIAL!,False,original,False,True,"['Fragrance Family: Woody & Earthy', 'Fluid Ounces: 3.4 oz.', 'Formulation: Spray', 'Fragrance Concentration: Eau De Cologne', 'Cbd: No']",20.0,20.0,SALE,False,False,91524450018,USD,stetson,"[{'colorName': '3 4 Oz', 'swatchImageId': 'DP1215202507304990S.tif', 'colorizedImageId': 'DP1215202507304886M.tif', 'colorSeqNum': 1, 'skuId': '91524450018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP1215202507305410M.tif', 'colorSeq': 0}, {'imgId': 'DP1215202507305304M.tif', 'colorSeq': 1}, {'imgId': 'DP1215202507305199M.tif', 'colorSeq': 2}]}]",/p/stetson-legend-cologne/ppr5008415693?pTmplType=beauty&searchTerm=fragrances&geoZip=55057,"[{'message': '<span>FREE</span> Same Day Pickup', 'icon': 'check', 'findAStore': True}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,915,True,False,False,2024-03-20T14:19:56,DP1215202507304886M.tif,DP1113202411112426M.tif,,PPA,,,,https://www.jcpenney.com/p/stetson-legend-cologne/ppr5008415693?pTmplType=beauty&searchTerm=fragrances&geoZip=55057,20251224,fragrances
Ralph Lauren Romance Elixir,ppr5008496026,4.3645,2927.0,108.8,108.8,136.0,136.0,SALE,False,False,False,LIMITED TIME SPECIAL!,False,original,False,True,"['Fragrance Family: Floral', 'Fluid Ounces: 2.4 oz.', 'Formulation: Spray', 'Fragrance Concentration: Elixir', 'Cbd: No']",20.0,20.0,SALE,False,False,91528520018,USD,ralph lauren,"[{'colorName': '2 4 Oz', 'swatchImageId': 'DP0303202507302089S.tif', 'colorizedImageId': 'DP0303202507301779M.tif', 'colorSeqNum': 1, 'skuId': '91528520018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0303202507301986M.tif', 'colorSeq': 0}, {'imgId': 'DP0303202507302295M.tif', 'colorSeq': 1}, {'imgId': 'DP0303202507301674M.tif', 'colorSeq': 2}]}]",/p/ralph-lauren-romance-elixir/ppr5008496026?pTmplType=beauty&searchTerm=fragrances&geoZip=55057,"[{'message': '<span>FREE</span> Same Day Pickup', 'icon': 'check', 'findAStore': True}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,915,True,False,False,2025-03-03T22:02:28,DP0303202507301779M.tif,DP0303202507301986M.tif,9152852A_V_VA_2.4OZ,,,,,https://www.jcpenney.com/p/ralph-lauren-romance-elixir/ppr5008496026?pTmplType=beauty&searchTerm=fragrances&geoZip=55057,20251224,fragrances
Sabrina Carpenter Cherry Baby Fragrance Mist,ppr5008484818,5.0,2.0,7.99,7.99,9.99,9.99,SALE,False,False,False,LIMITED TIME SPECIAL!,False,original,False,True,"['Fragrance Family: Amber', 'Fluid Ounces: 8 oz.', 'Formulation: Spray', 'Cbd: No', 'Country of Origin: Made in US']",20.0,20.0,SALE,False,False,91528380018,USD,sabrina carpenter,"[{'colorName': 'Cherry', 'swatchImageId': 'DP0925202413270650S.tif', 'colorizedImageId': 'DP0925202413270549M.tif', 'colorSeqNum': 1, 'skuId': '91528380018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP1024202407111556M.tif', 'colorSeq': 0}, {'imgId': 'DP1113202413031783M.tif', 'colorSeq': 1}]}]",/p/sabrina-carpenter-cherry-baby-fragrance-mist/ppr5008484818?pTmplType=beauty&searchTerm=fragrances&geoZip=55057,"[{'message': '<span>FREE</span> Same Day Pickup', 'icon': 'check', 'findAStore': True}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,915,True,False,False,2024-10-08T18:04:20,DP0925202413270549M.tif,DP1024202407111556M.tif,,,,,,https://www.jcpenney.com/p/sabrina-carpenter-cherry-baby-fragrance-mist/ppr5008484818?pTmplType=beauty&searchTerm=fragrances&geoZip=55057,20251224,fragrances
Ralph Lauren Ralph Eau De Toilette,ppr5008397209,4.7515,2020.0,82.4,82.4,103.0,103.0,SALE,False,False,False,LIMITED TIME SPECIAL!,False,original,False,True,"['Fragrance Family: Fresh', 'Fluid Ounces: 3.4 oz.', 'Formulation: Spray', 'Fragrance Concentration: Eau De Toilette', 'Cbd: No']",20.0,20.0,SALE,False,False,91522280018,USD,ralph lauren,"[{'colorName': '3 4 Oz', 'swatchImageId': 'DP0328202509152575S.tif', 'colorizedImageId': 'DP0328202509152367M.tif', 'colorSeqNum': 1, 'skuId': '91522280018', 'defaultSwatch': False, 'skuAltImages': [{'imgId': 'DP0328202509152472M.tif', 'colorSeq': 0}, {'imgId': 'DP1103202309090702M.tif', 'colorSeq': 1}, {'imgId': 'DP0328202509152784M.tif', 'colorSeq': 2}]}]",/p/ralph-lauren-ralph-eau-de-toilette/ppr5008397209?pTmplType=beauty&searchTerm=fragrances&geoZip=55057,"[{'message': '<span>FREE</span> Same Day Pickup', 'icon': 'check', 'findAStore': True}, {'message': 'Available for Shipping', 'icon': 'check'}]",False,915,True,False,False,2023-11-03T22:03:55,DP0328202509152367M.tif,DP1113202411103031M.tif,,PPA,,,,https://www.jcpenney.com/p/ralph-lauren-ralph-eau-de-toilette/ppr5008397209?pTmplType=beauty&searchTerm=fragrances&geoZip=55057,20251224,fragrances
